block,task,hora,uber_cost,uber_travel_time,uber_driver_gender,uber_stars,uber_record,uber_travels,metro_cost,metro_travel_time,metro_users,metro_inf,metro_guards,metro_dens,cam_travel_time,cam_sec,cam_light,cam_dens,thisN,thisTrialN,thisRepN,cam_inicio_viaje_roi.numLooks,cam_inicio_viaje_roi.timesOn,cam_inicio_viaje_roi.timesOff,cam_travel_time_roi.numLooks,cam_travel_time_roi.timesOn,cam_travel_time_roi.timesOff,cam_cost_roi.numLooks,cam_cost_roi.timesOn,cam_cost_roi.timesOff,cam_dens_roi.numLooks,cam_dens_roi.timesOn,cam_dens_roi.timesOff,cam_sec_roi.numLooks,cam_sec_roi.timesOn,cam_sec_roi.timesOff,metro_inicio_viaje_roi.numLooks,metro_inicio_viaje_roi.timesOn,metro_inicio_viaje_roi.timesOff,metro_travel_time_roi.numLooks,metro_travel_time_roi.timesOn,metro_travel_time_roi.timesOff,metro_cost_roi.numLooks,metro_cost_roi.timesOn,metro_cost_roi.timesOff,metro_dens_roi.numLooks,metro_dens_roi.timesOn,metro_dens_roi.timesOff,metro_users_roi.numLooks,metro_users_roi.timesOn,metro_users_roi.timesOff,uber_inicio_viaje_roi.numLooks,uber_inicio_viaje_roi.timesOn,uber_inicio_viaje_roi.timesOff,uber_travel_time_roi.numLooks,uber_travel_time_roi.timesOn,uber_travel_time_roi.timesOff,uber_cost_roi.numLooks,uber_cost_roi.timesOn,uber_cost_roi.timesOff,uber_stars_roi.numLooks,uber_stars_roi.timesOn,uber_stars_roi.timesOff,uber_gender_roi.numLooks,uber_gender_roi.timesOn,uber_gender_roi.timesOff,uber_record_roi.numLooks,uber_record_roi.timesOn,uber_record_roi.timesOff,respuesta.keys,respuesta.rt,respuesta.duration,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,thisRow.t,notes,wait.started,text.started,wait.stopped,trial.started,fondo.started,cam_inicio_viaje.started,cam_travel_time_text.started,cam_cost_text.started,cam_dens_text.started,cam_sec_text.started,metro_inicio_viaje_text.started,metro_travel_time_text.started,metro_cost_text.started,metro_dens_text.started,metro_users_text.started,uber_inicio_viaje_text.started,uber_travel_time_text.started,uber_cost_text.started,uber_stars_text.started,uber_gender_text.started,uber_record_text.started,cam_inicio_viaje_roi.started,cam_travel_time_roi.started,cam_cost_roi.started,cam_dens_roi.started,cam_sec_roi.started,metro_inicio_viaje_roi.started,metro_travel_time_roi.started,metro_cost_roi.started,metro_dens_roi.started,metro_users_roi.started,uber_inicio_viaje_roi.started,uber_travel_time_roi.started,uber_cost_roi.started,uber_stars_roi.started,uber_gender_roi.started,uber_record_roi.started,respuesta.started,trial.stopped,task.cam_inicio_viaje_roi.numLooks,task.cam_inicio_viaje_roi.timesOn,task.cam_inicio_viaje_roi.timesOff,task.cam_travel_time_roi.numLooks,task.cam_travel_time_roi.timesOn,task.cam_travel_time_roi.timesOff,task.cam_cost_roi.numLooks,task.cam_cost_roi.timesOn,task.cam_cost_roi.timesOff,task.cam_dens_roi.numLooks,task.cam_dens_roi.timesOn,task.cam_dens_roi.timesOff,task.cam_sec_roi.numLooks,task.cam_sec_roi.timesOn,task.cam_sec_roi.timesOff,task.metro_inicio_viaje_roi.numLooks,task.metro_inicio_viaje_roi.timesOn,task.metro_inicio_viaje_roi.timesOff,task.metro_travel_time_roi.numLooks,task.metro_travel_time_roi.timesOn,task.metro_travel_time_roi.timesOff,task.metro_cost_roi.numLooks,task.metro_cost_roi.timesOn,task.metro_cost_roi.timesOff,task.metro_dens_roi.numLooks,task.metro_dens_roi.timesOn,task.metro_dens_roi.timesOff,task.metro_users_roi.numLooks,task.metro_users_roi.timesOn,task.metro_users_roi.timesOff,task.uber_inicio_viaje_roi.numLooks,task.uber_inicio_viaje_roi.timesOn,task.uber_inicio_viaje_roi.timesOff,task.uber_travel_time_roi.numLooks,task.uber_travel_time_roi.timesOn,task.uber_travel_time_roi.timesOff,task.uber_cost_roi.numLooks,task.uber_cost_roi.timesOn,task.uber_cost_roi.timesOff,task.uber_stars_roi.numLooks,task.uber_stars_roi.timesOn,task.uber_stars_roi.timesOff,task.uber_gender_roi.numLooks,task.uber_gender_roi.timesOn,task.uber_gender_roi.timesOff,task.uber_record_roi.numLooks,task.uber_record_roi.timesOn,task.uber_record_roi.timesOff,task.respuesta.keys,task.respuesta.rt,task.respuesta.duration,text.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,1,Mañana (6:00-12:00),2300,13,Masculino,4.0,Viaje Grabado,500,690,33,0.0,0,0,Baja,90,Presencia policial,1,Alta,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,4.083896299998742,None,0,0,0,0,0.020761200052220374,,0.01856460003182292,0.020761200052220374,0.20935300004202873,0.2768146000453271,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,0.305146099999547,4.440977699996438,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,4.083896299998742,None,,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
1,2,Tarde (15:00-19:00),7800,32,Masculino,5.0,Viaje Grabado,500,1030,18,Mayoritariamente usuarios hombres,2,1,Alta,60,Camaras via publica,1,Alta,1,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.27719880000222474,None,0,1,1,1,4.443969600019045,,4.441332200018223,4.443969600019045,4.6374612000072375,4.656880900030956,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.679260000004433,4.9728890000260435,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.27719880000222474,None,4.679260000004433,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
1,3,Noche (19:00-23:00),5500,13,Femenino,4.0,Sin camaras,100,690,33,Mayoritariamente usuarios mujeres,3,1,Media,60,Policia + camaras,1,Media,2,2,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.0657387999817729,None,0,2,2,2,4.986050900013652,,4.9732132000499405,4.986050900013652,5.170907200023066,5.187810400035232,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.209994800039567,5.285855500027537,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.0657387999817729,None,5.209994800039567,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
1,4,Tarde (15:00-19:00),5500,13,Masculino,5.0,Viaje Grabado,500,870,33,0.0,3,2,Alta,60,Camaras via publica,0,Baja,3,3,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.06760519999079406,None,0,3,3,3,5.288109600020107,,5.286145600024611,5.288109600020107,5.486840300029144,5.494791000033729,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.514209600049071,5.590939200017601,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.06760519999079406,None,,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
1,5,Mañana (6:00-12:00),5500,32,Femenino,4.0,Sin camaras,500,1030,33,Mayoritariamente usuarios hombres,1,3,Alta,30,Policia + camaras,0,Baja,4,4,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.1843661000020802,None,0,4,4,4,5.602284500026144,,5.591274700011127,5.602284500026144,5.786815200001001,5.79648580000503,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,5.816014100040775,6.004363300045952,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.1843661000020802,None,5.816014100040775,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
1,6,Tarde (15:00-19:00),2300,24,Femenino,4.5,Viaje Grabado,300,1030,33,Mayoritariamente usuarios hombres,2,2,Alta,90,Presencia policial,0,Baja,5,5,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.20797540002968162,None,0,5,5,5,6.01838060002774,,6.004676400043536,6.01838060002774,6.202969900041353,6.21197410003515,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.231525800016243,6.454196600010619,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.20797540002968162,None,6.231525800016243,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
1,7,Noche (19:00-23:00),5500,32,Masculino,4.0,Viaje Grabado,100,1030,18,Mayoritariamente usuarios hombres,0,2,Alta,90,None,1,Media,6,6,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.43376360001275316,None,0,6,6,6,6.468021500040777,,6.454492000048049,6.468021500040777,6.65297890000511,6.6616588000324555,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,6.6814841000013985,7.120500700024422,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.43376360001275316,None,6.6814841000013985,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
1,8,Mañana (6:00-12:00),7800,24,Masculino,5.0,Sin camaras,300,690,18,0.0,2,3,Media,30,Camaras via publica,1,Media,7,7,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.23778580001089722,None,0,7,7,7,7.133908800024074,,7.120794200047385,7.133908800024074,7.318598100042436,7.327291599998716,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.348682800016832,7.602886600012425,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.23778580001089722,None,7.348682800016832,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
1,9,Mañana (6:00-12:00),2300,32,Masculino,5.0,Sin camaras,300,1030,48,0.0,3,0,Baja,60,Presencia policial,1,Baja,8,8,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.2699893000535667,None,0,8,8,8,7.6168284000013955,,7.603212100046221,7.6168284000013955,7.801485200005118,7.8118377000209875,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,7.834790399996564,8.118939900014084,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.2699893000535667,None,7.834790399996564,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
1,10,Tarde (15:00-19:00),7800,13,Femenino,4.0,Sin camaras,100,870,18,Mayoritariamente usuarios mujeres,1,0,Baja,30,Camaras via publica,0,Baja,9,9,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.04892880003899336,None,0,9,9,9,8.132750200049486,,8.119234400044661,8.132750200049486,8.31772320001619,8.326271900034044,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.345436500036158,8.405394500005059,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.04892880003899336,None,8.345436500036158,383049,001,2025-11-10_18h57.06.248,v5-eye,,2025.1.1,60.10926662416027,2025-11-10 18h57.45.503582 -0300,
