block,task,hora,uber_cost,uber_travel_time,uber_driver_gender,uber_stars,uber_record,uber_travels,metro_cost,metro_travel_time,metro_users,metro_inf,metro_guards,metro_dens,cam_travel_time,cam_sec,cam_light,cam_dens,thisN,thisTrialN,thisRepN,cam_inicio_viaje_roi.numLooks,cam_inicio_viaje_roi.timesOn,cam_inicio_viaje_roi.timesOff,cam_travel_time_roi.numLooks,cam_travel_time_roi.timesOn,cam_travel_time_roi.timesOff,cam_cost_roi.numLooks,cam_cost_roi.timesOn,cam_cost_roi.timesOff,cam_dens_roi.numLooks,cam_dens_roi.timesOn,cam_dens_roi.timesOff,cam_sec_roi.numLooks,cam_sec_roi.timesOn,cam_sec_roi.timesOff,metro_inicio_viaje_roi.numLooks,metro_inicio_viaje_roi.timesOn,metro_inicio_viaje_roi.timesOff,metro_travel_time_roi.numLooks,metro_travel_time_roi.timesOn,metro_travel_time_roi.timesOff,metro_cost_roi.numLooks,metro_cost_roi.timesOn,metro_cost_roi.timesOff,metro_dens_roi.numLooks,metro_dens_roi.timesOn,metro_dens_roi.timesOff,metro_users_roi.numLooks,metro_users_roi.timesOn,metro_users_roi.timesOff,uber_inicio_viaje_roi.numLooks,uber_inicio_viaje_roi.timesOn,uber_inicio_viaje_roi.timesOff,uber_travel_time_roi.numLooks,uber_travel_time_roi.timesOn,uber_travel_time_roi.timesOff,uber_cost_roi.numLooks,uber_cost_roi.timesOn,uber_cost_roi.timesOff,uber_stars_roi.numLooks,uber_stars_roi.timesOn,uber_stars_roi.timesOff,uber_gender_roi.numLooks,uber_gender_roi.timesOn,uber_gender_roi.timesOff,uber_record_roi.numLooks,uber_record_roi.timesOn,uber_record_roi.timesOff,respuesta.keys,respuesta.rt,respuesta.duration,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,thisRow.t,notes,wait.started,text.started,text.stopped,wait.stopped,trial.started,fondo.started,cam_inicio_viaje.started,cam_travel_time_text.started,cam_cost_text.started,cam_dens_text.started,cam_sec_text.started,metro_inicio_viaje_text.started,metro_travel_time_text.started,metro_cost_text.started,metro_dens_text.started,metro_users_text.started,uber_inicio_viaje_text.started,uber_travel_time_text.started,uber_cost_text.started,uber_stars_text.started,uber_gender_text.started,uber_record_text.started,cam_inicio_viaje_roi.started,cam_travel_time_roi.started,cam_cost_roi.started,cam_dens_roi.started,cam_sec_roi.started,metro_inicio_viaje_roi.started,metro_travel_time_roi.started,metro_cost_roi.started,metro_dens_roi.started,metro_users_roi.started,uber_inicio_viaje_roi.started,uber_travel_time_roi.started,uber_cost_roi.started,uber_stars_roi.started,uber_gender_roi.started,uber_record_roi.started,respuesta.started,trial.stopped,task.cam_inicio_viaje_roi.numLooks,task.cam_inicio_viaje_roi.timesOn,task.cam_inicio_viaje_roi.timesOff,task.cam_travel_time_roi.numLooks,task.cam_travel_time_roi.timesOn,task.cam_travel_time_roi.timesOff,task.cam_cost_roi.numLooks,task.cam_cost_roi.timesOn,task.cam_cost_roi.timesOff,task.cam_dens_roi.numLooks,task.cam_dens_roi.timesOn,task.cam_dens_roi.timesOff,task.cam_sec_roi.numLooks,task.cam_sec_roi.timesOn,task.cam_sec_roi.timesOff,task.metro_inicio_viaje_roi.numLooks,task.metro_inicio_viaje_roi.timesOn,task.metro_inicio_viaje_roi.timesOff,task.metro_travel_time_roi.numLooks,task.metro_travel_time_roi.timesOn,task.metro_travel_time_roi.timesOff,task.metro_cost_roi.numLooks,task.metro_cost_roi.timesOn,task.metro_cost_roi.timesOff,task.metro_dens_roi.numLooks,task.metro_dens_roi.timesOn,task.metro_dens_roi.timesOff,task.metro_users_roi.numLooks,task.metro_users_roi.timesOn,task.metro_users_roi.timesOff,task.uber_inicio_viaje_roi.numLooks,task.uber_inicio_viaje_roi.timesOn,task.uber_inicio_viaje_roi.timesOff,task.uber_travel_time_roi.numLooks,task.uber_travel_time_roi.timesOn,task.uber_travel_time_roi.timesOff,task.uber_cost_roi.numLooks,task.uber_cost_roi.timesOn,task.uber_cost_roi.timesOff,task.uber_stars_roi.numLooks,task.uber_stars_roi.timesOn,task.uber_stars_roi.timesOff,task.uber_gender_roi.numLooks,task.uber_gender_roi.timesOn,task.uber_gender_roi.timesOff,task.uber_record_roi.numLooks,task.uber_record_roi.timesOn,task.uber_record_roi.timesOff,task.respuesta.keys,task.respuesta.rt,task.respuesta.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,1,Mañana (6:00-12:00),2300,13,Masculino,4.0,Viaje Grabado,500,690,33,0.0,0,0,Baja,90,Presencia policial,1,Alta,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,1.4944682999630459,None,0,0,0,0,0.011629400018136948,,0.009322000027168542,0.011629400018136948,0.3122008999926038,0.2002216000109911,0.2796163000166416,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,0.3122008999926038,1.8216654999996535,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,1.4944682999630459,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
1,2,Tarde (15:00-19:00),7800,32,Masculino,5.0,Viaje Grabado,500,1030,18,Mayoritariamente usuarios hombres,2,1,Alta,60,Camaras via publica,1,Alta,1,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,2.452966600016225,None,0,1,1,1,1.8236172000179067,,1.8219967000186443,1.8236172000179067,2.055705900012981,2.01507170003606,2.0304262000136077,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,2.055705900012981,4.5139223000151105,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,2.452966600016225,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
1,3,Noche (19:00-23:00),5500,13,Femenino,4.0,Sin camaras,100,690,33,Mayoritariamente usuarios mujeres,3,1,Media,60,Policia + camaras,1,Media,2,2,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.2605755000258796,None,0,2,2,2,4.516080100031104,,4.5142329999944195,4.516080100031104,4.752362400002312,4.711802100006025,4.727151500002947,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,4.752362400002312,5.023918699997012,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0.2605755000258796,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
1,4,Tarde (15:00-19:00),5500,13,Masculino,5.0,Viaje Grabado,500,870,33,0.0,3,2,Alta,60,Camaras via publica,0,Baja,3,3,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.0934527000063099,None,0,3,3,3,5.025557400018442,,5.024231199990027,5.025557400018442,5.238030200009234,5.211627600016072,5.21605119999731,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.238030200009234,5.34316960000433,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.0934527000063099,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
1,5,Mañana (6:00-12:00),5500,32,Femenino,4.0,Sin camaras,500,1030,33,Mayoritariamente usuarios hombres,1,3,Alta,30,Policia + camaras,0,Baja,4,4,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,1.4383968000183813,None,0,4,4,4,5.344828800007235,,5.343501600029413,5.344828800007235,5.554357299988624,5.527695600001607,5.5325142000219785,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,5.554357299988624,7.000478300033137,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,1.4383968000183813,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
1,6,Tarde (15:00-19:00),2300,24,Femenino,4.5,Viaje Grabado,300,1030,33,Mayoritariamente usuarios hombres,2,2,Alta,90,Presencia policial,0,Baja,5,5,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0.2704029000014998,None,0,5,5,5,7.002375699987169,,7.000829800032079,7.002375699987169,7.220088200003374,7.192634300037753,7.197163400007412,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.220088200003374,7.500864400004502,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0.2704029000014998,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
1,7,Noche (19:00-23:00),5500,32,Masculino,4.0,Viaje Grabado,100,1030,18,Mayoritariamente usuarios hombres,0,2,Alta,90,None,1,Media,6,6,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.521295300044585,None,0,6,6,6,7.502564900030848,,7.501181700034067,7.502564900030848,7.719794100034051,7.6925326000200585,7.697281200031284,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,7.719794100034051,8.258440500008874,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0.521295300044585,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
1,8,Mañana (6:00-12:00),7800,24,Masculino,5.0,Sin camaras,300,690,18,0.0,2,3,Media,30,Camaras via publica,1,Media,7,7,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,1.7941800000262447,None,0,7,7,7,8.260230700019747,,8.258749900036491,8.260230700019747,8.482823800004553,8.45774879999226,8.461052500002552,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,8.482823800004553,10.290079300000798,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,1.7941800000262447,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
1,9,Mañana (6:00-12:00),2300,32,Masculino,5.0,Sin camaras,300,1030,48,0.0,3,0,Baja,60,Presencia policial,1,Baja,8,8,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,1.66888170002494,None,0,8,8,8,10.29179980000481,,10.290394600015134,10.29179980000481,10.519315399986226,10.489431200025138,10.493394899996929,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,10.519315399986226,12.19970659998944,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,1.66888170002494,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
1,10,Tarde (15:00-19:00),7800,13,Femenino,4.0,Sin camaras,100,870,18,Mayoritariamente usuarios mujeres,1,0,Baja,30,Camaras via publica,0,Baja,9,9,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,1.2964523000409827,None,0,9,9,9,12.201507900026627,,12.200039400020614,12.201507900026627,12.41666680003982,12.387297899986152,12.394213500025216,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,12.41666680003982,13.720944500004407,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,1.2964523000409827,None,623656,001,2025-11-10_18h59.27.494,v5-eye,,2025.1.1,60.05764333151326,2025-11-10 19h00.33.918084 -0300,
