block,task,hora,uber_cost,uber_travel_time,uber_driver_gender,uber_stars,uber_record,uber_travels,metro_cost,metro_travel_time,metro_users,metro_inf,metro_guards,metro_dens,cam_travel_time,cam_sec,cam_light,cam_dens,thisN,thisTrialN,thisRepN,hora_inicio_viaje_roi.numLooks,hora_inicio_viaje_roi.timesOn,hora_inicio_viaje_roi.timesOff,cam_cost_roi.numLooks,cam_cost_roi.timesOn,cam_cost_roi.timesOff,cam_travel_time_roi.numLooks,cam_travel_time_roi.timesOn,cam_travel_time_roi.timesOff,cam_dens_roi.numLooks,cam_dens_roi.timesOn,cam_dens_roi.timesOff,cam_light_roi.numLooks,cam_light_roi.timesOn,cam_light_roi.timesOff,cam_sec_roi.numLooks,cam_sec_roi.timesOn,cam_sec_roi.timesOff,metro_cost_roi.numLooks,metro_cost_roi.timesOn,metro_cost_roi.timesOff,metro_travel_time_roi.numLooks,metro_travel_time_roi.timesOn,metro_travel_time_roi.timesOff,metro_dens_roi.numLooks,metro_dens_roi.timesOn,metro_dens_roi.timesOff,metro_inf_roi.numLooks,metro_inf_roi.timesOn,metro_inf_roi.timesOff,metro_guards_roi.numLooks,metro_guards_roi.timesOn,metro_guards_roi.timesOff,metro_users_roi.numLooks,metro_users_roi.timesOn,metro_users_roi.timesOff,uber_cost_roi.numLooks,uber_cost_roi.timesOn,uber_cost_roi.timesOff,uber_travel_time_roi.numLooks,uber_travel_time_roi.timesOn,uber_travel_time_roi.timesOff,uber_stars_roi.numLooks,uber_stars_roi.timesOn,uber_stars_roi.timesOff,uber_gender_roi.numLooks,uber_gender_roi.timesOn,uber_gender_roi.timesOff,uber_travels_roi.numLooks,uber_travels_roi.timesOn,uber_travels_roi.timesOff,uber_record_roi.numLooks,uber_record_roi.timesOn,uber_record_roi.timesOff,respuesta.keys,respuesta.rt,respuesta.duration,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,thisRow.t,notes,wait.started,text.started,etRecord.started,wait.stopped,trial.started,fondo.started,hora_inicio_viaje_text.started,cam_cost_text.started,cam_travel_time_text.started,cam_dens_text.started,cam_light_text.started,cam_sec_text.started,metro_cost_text.started,metro_travel_time_text.started,metro_dens_text.started,metro_inf_text.started,metro_guards_text.started,metro_users_text.started,uber_cost_text.started,uber_travel_time_text.started,uber_stars_text.started,uber_gender_text.started,uber_travels_text.started,uber_record_text.started,hora_inicio_viaje_roi.started,cam_cost_roi.started,cam_travel_time_roi.started,cam_dens_roi.started,cam_light_roi.started,cam_sec_roi.started,metro_cost_roi.started,metro_travel_time_roi.started,metro_dens_roi.started,metro_inf_roi.started,metro_guards_roi.started,metro_users_roi.started,uber_cost_roi.started,uber_travel_time_roi.started,uber_stars_roi.started,uber_gender_roi.started,uber_travels_roi.started,uber_record_roi.started,respuesta.started,trial.stopped,task.hora_inicio_viaje_roi.numLooks,task.hora_inicio_viaje_roi.timesOn,task.hora_inicio_viaje_roi.timesOff,task.cam_cost_roi.numLooks,task.cam_cost_roi.timesOn,task.cam_cost_roi.timesOff,task.cam_travel_time_roi.numLooks,task.cam_travel_time_roi.timesOn,task.cam_travel_time_roi.timesOff,task.cam_dens_roi.numLooks,task.cam_dens_roi.timesOn,task.cam_dens_roi.timesOff,task.cam_light_roi.numLooks,task.cam_light_roi.timesOn,task.cam_light_roi.timesOff,task.cam_sec_roi.numLooks,task.cam_sec_roi.timesOn,task.cam_sec_roi.timesOff,task.metro_cost_roi.numLooks,task.metro_cost_roi.timesOn,task.metro_cost_roi.timesOff,task.metro_travel_time_roi.numLooks,task.metro_travel_time_roi.timesOn,task.metro_travel_time_roi.timesOff,task.metro_dens_roi.numLooks,task.metro_dens_roi.timesOn,task.metro_dens_roi.timesOff,task.metro_inf_roi.numLooks,task.metro_inf_roi.timesOn,task.metro_inf_roi.timesOff,task.metro_guards_roi.numLooks,task.metro_guards_roi.timesOn,task.metro_guards_roi.timesOff,task.metro_users_roi.numLooks,task.metro_users_roi.timesOn,task.metro_users_roi.timesOff,task.uber_cost_roi.numLooks,task.uber_cost_roi.timesOn,task.uber_cost_roi.timesOff,task.uber_travel_time_roi.numLooks,task.uber_travel_time_roi.timesOn,task.uber_travel_time_roi.timesOff,task.uber_stars_roi.numLooks,task.uber_stars_roi.timesOn,task.uber_stars_roi.timesOff,task.uber_gender_roi.numLooks,task.uber_gender_roi.timesOn,task.uber_gender_roi.timesOff,task.uber_travels_roi.numLooks,task.uber_travels_roi.timesOn,task.uber_travels_roi.timesOff,task.uber_record_roi.numLooks,task.uber_record_roi.timesOn,task.uber_record_roi.timesOff,task.respuesta.keys,task.respuesta.rt,task.respuesta.duration,text.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,1,Mañana (6:00-12:00),2300,13,Masculino,4.0,Viaje Grabado,500,690,33,None,0,0,Baja,90,Presencia policial,1,Alta,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,a,3.573836499999743,None,0,0,0,0,0.02040169999236241,,0.015525499999057502,0.02040169999236241,0.015176700020674616,0.21239699999568984,0.3103359999950044,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,0.3523216999892611,4.0127315999998245,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,a,3.573836499999743,None,,607694,001,2025-11-21_17h20.46.302,v5-eye,,2025.1.1,59.985807351168305,2025-11-21 17h20.55.560137 -0300,
1,2,Tarde (15:00-19:00),7800,32,Masculino,5.0,Viaje Grabado,500,1030,18,Más pax. hombres,2,1,Alta,60,Camaras via publica,1,Alta,1,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,b,1.5253833000024315,None,0,1,1,1,4.01573409998673,,4.0132044999918435,4.01573409998673,0.0002838999789673835,4.212608300003922,4.229487500007963,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,4.262022699986119,5.794756699993741,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,b,1.5253833000024315,None,4.262022699986119,607694,001,2025-11-21_17h20.46.302,v5-eye,,2025.1.1,59.985807351168305,2025-11-21 17h20.55.560137 -0300,
1,3,Noche (19:00-23:00),5500,13,Femenino,4.0,Sin camaras,100,690,33,Más pax. mujeres,3,1,Media,60,Policia + camaras,1,Media,2,2,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,c,0.9317562999785878,None,0,2,2,2,5.7978949999960605,,5.795219099993119,5.7978949999960605,0.00028860001475550234,5.995515999995405,6.005482899985509,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.038222200004384,6.972827299992787,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,c,0.9317562999785878,None,,607694,001,2025-11-21_17h20.46.302,v5-eye,,2025.1.1,59.985807351168305,2025-11-21 17h20.55.560137 -0300,
1,4,Tarde (15:00-19:00),5500,13,Masculino,5.0,Viaje Grabado,500,870,33,None,3,2,Alta,60,Camaras via publica,0,Baja,3,3,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,c,0.2262689000053797,None,0,3,3,3,6.9758432999951765,,6.973248199996306,6.9758432999951765,0.0002530000056140125,7.162648500001524,7.165967400011141,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.195795300009195,7.424968500010436,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,c,0.2262689000053797,None,7.195795300009195,607694,001,2025-11-21_17h20.46.302,v5-eye,,2025.1.1,59.985807351168305,2025-11-21 17h20.55.560137 -0300,
1,5,Mañana (6:00-12:00),5500,32,Femenino,4.0,Sin camaras,500,1030,33,Más pax. hombres,1,3,Alta,30,Policia + camaras,0,Baja,4,4,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,c,0.17771499999798834,None,0,4,4,4,7.428004099987447,,7.425401199987391,7.428004099987447,0.00025030001415871084,7.612595399987185,7.616076100006467,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.6450410000106785,7.845408900000621,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,c,0.17771499999798834,None,7.6450410000106785,607694,001,2025-11-21_17h20.46.302,v5-eye,,2025.1.1,59.985807351168305,2025-11-21 17h20.55.560137 -0300,
1,6,Tarde (15:00-19:00),2300,24,Femenino,4.5,Viaje Grabado,300,1030,33,Más pax. hombres,2,2,Alta,90,Presencia policial,0,Baja,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,7.8484464999928605,,7.845839499990689,7.8484464999928605,0.0002564000023994595,8.045864499988966,8.049274799996056,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,8.078475999995135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.078475999995135,,,,,,,,,
